state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch
32,1986,4.1199998860,6.000000000,15976.264649999999,67.84260559,0.2089783251,2.0696001050,5.4983701710,21.00000000,0.00000000000,0.1600770056,8253.347656000000,1,1,1,233,0.000240951,45,0.0000465360,28,12,0.000292683,2,0.000048779999,30,9,0.0007142857,0.000214285712,32,0.000516130,13,0.000209677,69.90799713,0.000072294,967001.562500000000,40999.992189999997,42000.000000000000,61999.882810000003,7981.000000000000,7.000000000,60.70000076,0.056190028790
32,1987,4.0100002290,6.300000191,16412.000000000000,68.23529816,0.2025000006,2.0813999180,5.2941699030,21.00000000,0.00000000000,0.1554190069,8337.644531000000,1,1,1,262,0.000260179,45,0.0000446870,26,13,0.000309524,3,0.000071429000,22,5,0.0005116300,0.000116279000,30,0.000483870,10,0.000161290,68.77100372,0.000068293,1006999.062000000034,41999.972659999999,42999.828119999998,62000.121090000001,8396.000000000000,6.199999809,61.50000000,0.071357093750
32,1988,3.8900001050,5.199999809,16853.705080000000,69.25000000,0.1948989481,2.0933001040,5.0975599290,21.00000000,0.00000000000,0.1361470073,8528.455078000001,1,1,1,286,0.000271347,46,0.0000436430,32,8,0.000195122,1,0.000024389999,24,7,0.0005853700,0.000170732004,42,0.000636360,9,0.000136364,75.35099792,0.000071491,1054001.000000000000,40999.988279999998,40999.710939999997,66000.375000000000,8989.000000000000,5.500000000,62.30000305,0.104920044500
33,1982,4.5700001720,7.400000095,13834.128909999999,63.09859085,0.4832935631,0.1000000015,0.3000000119,20.00000000,0.10832999650,0.1949779987,7353.357422000000,0,0,0,173,0.000182489,34,0.0000358650,28,16,0.000340426,5,0.000106382999,26,6,0.0004777100,0.000110240770,30,0.000422540,14,0.000197183,79.72499847,0.000084099,948002.312500000000,46999.937500000000,54426.324220000002,70999.195309999996,6971.000000000000,9.699999809,57.79999924,0.023928700010
33,1983,4.5999999050,5.400000095,14662.843750000000,65.60332489,0.5676605701,0.1000000015,0.3000000119,20.00000000,0.10428000240,0.1907709986,7488.015625000000,1,0,0,191,0.000199166,35,0.0000364960,29,21,0.000446809,6,0.000127659994,35,7,0.0006413877,0.000128277534,26,0.000366200,9,0.000126761,63.04899979,0.000065744,958999.062500000000,46999.949220000002,54569.183590000001,70999.453120000006,7181.000000000000,9.600000381,57.90000153,0.087780289350
33,1984,4.5799999240,4.300000191,15451.648440000001,67.61517334,0.7417582273,0.1000000015,0.3000000119,20.00000000,0.17249000070,0.1829610020,7458.077148000000,1,0,0,192,0.000196319,23,0.0000235170,12,11,0.000239130,1,0.000021739001,24,3,0.0004386573,0.000054832166,36,0.000507040,6,0.000084507,70.51899719,0.000072105,978000.062500000000,46000.085939999997,54712.410159999999,71000.312500000000,7294.000000000000,7.500000000,59.50000381,0.082900002600
33,1985,4.3600001340,3.900000095,16280.720700000000,68.29589844,0.7150424123,0.1000000015,0.3000000119,20.00000000,0.16031999890,0.1777880043,7553.115723000000,1,0,0,191,0.000191383,24,0.0000240480,18,12,0.000260870,4,0.000086956999,21,3,0.0003828203,0.000054688622,36,0.000507040,4,0.000056338,72.59999847,0.000072745,997998.750000000000,45999.921880000002,54856.019529999998,71000.312500000000,7538.000000000000,7.199999809,60.10000229,0.076900042590
33,1986,4.0500001910,2.799999952,17132.095700000002,69.96148682,0.6965944171,0.1000000015,0.3000000119,20.50000000,0.15579000120,0.1726509929,8133.394531000000,1,0,0,172,0.000167478,27,0.0000262900,18,16,0.000326531,3,0.000061223996,26,9,0.0004727273,0.000163636359,17,0.000257580,3,0.000045455,48.03699875,0.000046774,1027000.500000000000,48999.941409999999,55000.000000000000,65998.914059999996,8353.000000000000,7.000000000,60.70000076,0.087744385000
33,1987,3.9000000950,2.500000000,17906.000000000000,71.26865387,0.6750000119,0.1000000015,0.3000000119,21.00000000,0.15137000380,0.1679069996,8672.647461000000,1,0,0,179,0.000169347,25,0.0000236520,18,23,0.000469388,2,0.000040816001,16,5,0.0002909100,0.000090909001,28,0.000424240,7,0.000106061,53.20000076,0.000050331,1057001.375000000000,48999.972659999999,54999.832029999998,66000.382809999996,9167.000000000000,6.199999809,61.50000000,0.142360851200
33,1988,3.7899999620,2.400000095,18704.523440000001,70.83839417,0.6496631503,0.1000000015,0.3000000119,21.00000000,0.15137000380,0.1567499936,8762.188477000000,1,0,0,166,0.000152995,22,0.0000202760,11,13,0.000270833,0,0.000000000000,28,4,0.0005490200,0.000078431003,28,0.000388890,7,0.000097222,43.71599960,0.000040292,1085002.875000000000,48000.058590000001,50999.960939999997,71999.789059999996,9507.000000000000,5.500000000,62.30000305,0.049800347540
34,1982,2.2400000100,9.000000000,16665.871090000001,57.85789490,0.0894988105,0.1000000015,0.1000000015,19.00000000,2.81746006000,0.1751590073,6971.983398000000,0,0,0,1061,0.000142799,263,0.0000353970,157,73,0.000180247,16,0.000039506001,143,55,0.0003840237,0.000147701430,147,0.000300610,71,0.000145194,270.67498780,0.000036430,7430023.500000000000,404999.781200000027,372372.812500000000,489005.687500000000,51802.000000000000,9.699999809,57.79999924,0.009563359432
34,1983,2.2400000100,7.800000191,17275.228520000001,58.57414627,0.0860091746,0.1000000015,0.1000000015,21.00000000,2.79994988400,0.1682559997,6992.091797000000,0,0,0,932,0.000124799,210,0.0000281200,127,59,0.000150127,16,0.000040711999,109,44,0.0002941845,0.000118753378,138,0.000279920,59,0.000119675,232.00000000,0.000031066,7468008.500000000000,393000.593799999973,370515.750000000000,492998.000000000000,52217.000000000000,9.600000381,57.90000153,0.065949648620
34,1984,2.1800000670,6.199999809,18065.933590000001,61.51868057,0.0824175850,0.1000000015,0.1000000015,21.00000000,2.78484988200,0.1607390046,6959.141113000000,0,0,0,922,0.000122655,152,0.0000202210,88,64,0.000167539,12,0.000031414002,98,26,0.0002658218,0.000070524162,121,0.000242000,33,0.000066000,211.62800600,0.000028153,7517019.500000000000,382000.625000000000,368667.968799999973,500000.000000000000,52312.000000000000,7.500000000,59.50000381,0.066884726290
34,1985,2.1500000950,5.699999809,18662.076170000000,61.69705200,0.0794491544,0.1000000015,0.1000000015,21.00000000,2.76828002900,0.1493649930,7023.037109000000,0,0,0,964,0.000127480,171,0.0000226130,109,54,0.000144385,9,0.000024064000,103,34,0.0002807845,0.000092686139,119,0.000237050,37,0.000073705,203.46299740,0.000026906,7561970.500000000000,374000.062500000000,366829.406200000027,502003.781200000027,53108.000000000000,7.199999809,60.10000229,0.040984001010
34,1986,2.0599999430,5.000000000,19421.052729999999,62.40752792,0.0773993805,0.1000000015,0.1000000015,21.00000000,2.81966996200,0.1423150003,7224.901855000000,0,0,0,1039,0.000136262,182,0.0000238690,107,76,0.000209945,9,0.000024862000,95,28,0.0002602740,0.000076712327,128,0.000274090,39,0.000083512,205.06300350,0.000026893,7625017.000000000000,361999.562500000000,364999.968799999973,466999.875000000000,55090.000000000000,7.000000000,60.70000076,0.059521995480
34,1987,2.0099999900,4.000000000,20313.000000000000,63.41219711,0.0750000030,0.1000000015,0.1000000015,21.00000000,2.80240011200,0.1294319928,7438.867188000000,0,0,0,1023,0.000133342,171,0.0000222890,117,65,0.000185714,14,0.000039999999,98,22,0.0002760600,0.000061972001,123,0.000270330,32,0.000070330,204.24400330,0.000026622,7672001.500000000000,350000.531200000027,354995.312500000000,454999.437500000000,57071.000000000000,6.199999809,61.50000000,0.093902789060
34,1988,1.8400000330,3.799999952,21168.431639999999,63.39522552,0.0721847936,0.1000000015,0.1000000015,21.00000000,2.80240011200,0.1165409982,7598.872070000000,0,0,0,1051,0.000136122,200,0.0000259030,135,67,0.000203030,11,0.000033332999,112,29,0.0003265300,0.000084548003,137,0.000287210,55,0.000115304,206.96699520,0.000026806,7721014.500000000000,330000.500000000000,343000.656200000027,477002.906200000027,58671.000000000000,5.500000000,62.30000305,0.063385106620
35,1982,1.5800000430,9.199999809,11347.254880000000,55.88843155,0.2416467816,9.8128004070,2.2228600980,21.00000000,1.19219994500,0.2089080065,8662.289062000000,0,0,0,577,0.000421784,117,0.0000855263,60,37,0.000486842,11,0.000144737001,66,20,0.0008556261,0.000259280641,91,0.000892157,19,0.000186275,163.94999690,0.000119848,1367998.750000000000,76000.015620000006,77136.492190000004,101999.984400000001,11850.000980000001,9.699999809,57.79999924,-0.028186788780
35,1983,1.6599999670,10.100000380,11288.991210000000,55.14112854,0.3483371735,9.6723003390,2.2343800070,21.00000000,1.38129997300,0.2088329941,8329.537109000001,0,0,0,531,0.000378745,83,0.0000592011,44,28,0.000378378,4,0.000054053999,59,10,0.0007677215,0.000130122280,66,0.000634615,16,0.000153846,137.30999760,0.000097937,1401998.750000000000,74000.078120000006,76850.781250000000,104000.062500000000,11678.000980000001,9.600000381,57.90000153,0.003580950666
35,1984,1.3799999950,7.500000000,11539.560550000000,57.46785355,0.4450549483,9.5338001250,2.2459599970,21.00000000,1.20930004100,0.2086420059,8718.083984000001,0,0,0,497,0.000348527,96,0.0000673212,45,18,0.000250000,4,0.000055556000,45,12,0.0005877272,0.000156727241,85,0.000809524,19,0.000180952,121.73999790,0.000085373,1426001.375000000000,72000.000000000000,76566.140620000006,104999.976599999995,12432.000000000000,7.500000000,59.50000381,0.038668107240
35,1985,1.4099999670,8.800000191,11861.228520000001,57.10116577,0.4290254116,9.3972997670,2.2576000690,21.00000000,1.08689999600,0.2019129992,9151.045898000000,0,0,0,535,0.000368966,115,0.0000793103,58,40,0.000563380,14,0.000197183006,63,19,0.0008258770,0.000249074015,79,0.000759615,25,0.000240385,132.28999330,0.000091232,1449998.125000000000,71000.031250000000,76282.546879999994,104000.054699999993,13268.999019999999,7.199999809,60.10000229,0.015956884250
35,1986,1.3099999430,9.199999809,11825.593750000000,58.33333206,0.4179566503,9.2627000810,2.2692999840,21.00000000,1.08179998400,0.2224979997,9596.344727000000,0,0,0,499,0.000337390,88,0.0000594997,48,32,0.000444444,10,0.000138888994,59,17,0.0007763158,0.000223684212,69,0.000718750,23,0.000239583,123.00000000,0.000083164,1479000.625000000000,72000.070309999996,76000.000000000000,96000.000000000000,14193.000000000000,7.000000000,60.70000076,-0.037382345650
35,1987,1.2400000100,8.899999619,11898.000000000000,57.96831131,0.4050000012,9.1300001140,2.2810599800,21.00000000,1.06669998200,0.2208070010,10077.342769999999,0,0,0,568,0.000378667,97,0.0000646667,55,33,0.000458333,5,0.000069444002,53,10,0.0007162200,0.000135134993,78,0.000829787,20,0.000212766,160.35000610,0.000106899,1499998.625000000000,72000.054690000004,73999.609379999994,94000.023440000004,15116.000000000000,6.199999809,61.50000000,-0.054154530170
35,1988,1.2500000000,7.800000191,12019.249019999999,58.57933807,0.3897978961,8.9993000030,2.2928800580,21.00000000,1.06669998200,0.2207240015,10141.353520000001,0,0,0,487,0.000323159,92,0.0000610484,51,31,0.000442857,18,0.000257142994,45,14,0.0006428600,0.000199999995,57,0.000606383,12,0.000127660,161.47000120,0.000107147,1506998.000000000000,70000.023440000004,69999.687500000000,93999.992190000004,15282.999019999999,5.500000000,62.30000305,0.013597019020
36,1982,2.1600000860,8.600000381,15158.710940000001,54.31520844,0.1193317473,0.1000000015,0.1000000015,19.00000000,0.20839999620,0.1677049994,4576.345703000000,1,0,0,2162,0.000122932,477,0.0000271223,272,129,0.000141292,29,0.000031763000,288,131,0.0003121597,0.000141989323,298,0.000244463,108,0.000088597,546.85998540,0.000031095,17586958.000000000000,913002.875000000000,922604.562500000000,1218998.375000000000,80484.000000000000,9.699999809,57.79999924,0.002074624179
36,1983,2.0599999430,8.600000381,15573.394530000000,54.35151291,0.1328555048,0.1000000015,0.1000000015,19.00000000,0.20100000500,0.1631209999,4737.511230000000,1,0,0,2077,0.000117444,436,0.0000246537,260,121,0.000136569,23,0.000025959000,269,96,0.0002954531,0.000105440515,248,0.000202449,87,0.000071020,495.69000240,0.000028029,17685024.000000000000,885999.062500000000,910465.937500000000,1224999.875000000000,83783.000000000000,9.600000381,57.90000153,0.062783285980
36,1984,2.0499999520,7.199999809,16335.165040000000,55.05172729,0.1359999925,0.1000000015,0.1000000015,19.00000000,0.17739999290,0.1616919935,4917.594238000000,1,0,0,2060,0.000116082,360,0.0000202863,214,108,0.000125874,18,0.000020979000,241,80,0.0002682287,0.000089038571,246,0.000200980,75,0.000061275,443.91000370,0.000025015,17746076.000000000000,858000.875000000000,898487.000000000000,1224002.375000000000,87268.000000000000,7.500000000,59.50000381,0.056392706930
36,1985,1.9400000570,6.500000000,16708.685549999998,56.74924850,0.1311016977,0.1000000015,0.1000000015,19.15999985,0.18379999700,0.1552740037,5090.125488000000,1,0,0,2006,0.000112804,376,0.0000211438,211,126,0.000150358,29,0.000034606001,202,75,0.0002278198,0.000084586551,263,0.000216639,91,0.000074959,424.42001340,0.000023867,17783058.000000000000,838000.000000000000,886665.750000000000,1214001.125000000000,90518.000000000000,7.199999809,60.10000229,0.039264250550
36,1986,1.8200000520,6.300000191,17326.109380000002,57.38864136,0.1277192980,0.1000000015,0.1000000015,21.00000000,0.17980000380,0.1552709937,5296.994629000000,1,0,0,2122,0.000119247,381,0.0000214105,236,146,0.000176329,24,0.000028986000,232,73,0.0002651429,0.000083428575,257,0.000231949,85,0.000076715,430.17999270,0.000024174,17794996.000000000000,827997.625000000000,875000.000000000000,1108002.125000000000,94260.000000000000,7.000000000,60.70000076,0.051496557890
36,1987,1.7799999710,4.900000095,18005.000000000000,58.67354202,0.1237599999,0.1000000015,0.1000000015,21.00000000,0.17949999870,0.1519750059,5498.025879000000,1,0,0,2333,0.000130884,397,0.0000222721,236,157,0.000197236,34,0.000042714000,235,61,0.0002768000,0.000071848997,304,0.000283054,97,0.000090317,479.82998660,0.000026919,17824944.000000000000,796000.687500000000,848988.375000000000,1074000.000000000000,98002.000000000000,6.199999809,61.50000000,0.028429826720
36,1988,1.7100000380,4.199999809,18580.365229999999,59.17125320,0.1191145331,0.1000000015,0.1000000015,21.00000000,0.17949999870,0.1488060057,5789.921875000000,1,0,0,2255,0.000125914,391,0.0000218326,235,126,0.000168449,17,0.000022726999,227,82,0.0002826900,0.000102117003,281,0.000246708,95,0.000083406,418.57998660,0.000023372,17909050.000000000000,748000.875000000000,802999.812500000000,1138998.375000000000,103692.000000000000,5.500000000,62.30000305,0.049764454360
37,1982,1.6399999860,9.000000000,11078.758790000000,60.30207443,1.4319809680,22.3778991700,0.4264099896,21.00000000,27.62929916000,0.2106070071,7164.225586000000,1,0,0,1303,0.000216589,243,0.0000403923,161,99,0.000330000,19,0.000063332998,169,52,0.0004750764,0.000146177350,175,0.000371550,51,0.000108280,683.82000730,0.000113666,6016002.500000000000,300000.000000000000,355732.281200000027,470999.843799999973,43100.000000000000,9.699999809,57.79999924,-0.012952477670
37,1983,1.5599999430,8.899999619,11455.275390000001,59.55456543,1.3761467930,22.1697998000,0.4402599931,21.00000000,26.74609947000,0.2072599977,7411.232910000000,1,0,0,1234,0.000203061,212,0.0000348856,136,109,0.000372014,19,0.000064845997,143,44,0.0004050781,0.000124639424,177,0.000376596,55,0.000117021,341.61999510,0.000056215,6076991.500000000000,292999.718799999973,353018.312500000000,469999.687500000000,45038.000000000000,9.600000381,57.90000153,0.079745098950
37,1984,1.5299999710,6.699999809,12089.010740000000,61.85476685,1.3186813590,21.9636993400,0.4545600116,21.00000000,26.11090088000,0.1998019964,7814.156738000000,1,0,0,1450,0.000235161,227,0.0000368148,137,96,0.000333333,11,0.000038194001,150,34,0.0004281738,0.000097052725,213,0.000456103,68,0.000145610,373.14001460,0.000060516,6165988.500000000000,288000.281200000027,350325.062500000000,466999.781200000027,48182.000000000000,7.500000000,59.50000381,0.082591511310
37,1985,1.5000000000,5.400000095,12353.813480000001,63.17480850,1.2711864710,21.7593994100,0.4693199992,21.00000000,25.57950020000,0.1941950023,7981.279785000000,1,0,0,1482,0.000236930,229,0.0000366107,150,103,0.000357639,12,0.000041667001,172,47,0.0004947472,0.000135192531,234,0.000508696,63,0.000136957,345.32998660,0.000055209,6255012.000000000000,287999.906200000027,347652.312500000000,459999.656200000027,49923.000000000000,7.199999809,60.10000229,0.030699912460
37,1986,1.4500000480,5.300000191,12839.009770000001,63.58063889,1.2383900880,21.5571003000,0.4845699966,21.00000000,26.02720070000,0.1897380054,8254.920898000000,1,0,0,1647,0.000260148,251,0.0000396462,171,117,0.000378641,20,0.000064724998,174,44,0.0005043478,0.000127536230,228,0.000533958,66,0.000154567,409.67999270,0.000064709,6331011.500000000000,308999.812500000000,345000.000000000000,426999.843799999973,52262.000000000000,7.000000000,60.70000076,0.048339139670
37,1987,1.3999999760,4.500000000,13325.000000000000,65.08531189,1.2000000480,21.3565998100,0.5002999902,21.00000000,25.69440079000,0.1854249984,8513.946289000000,1,0,0,1584,0.000246998,239,0.0000372680,158,126,0.000407767,15,0.000048544000,154,45,0.0004516100,0.000131965004,228,0.000541568,64,0.000152019,353.44000240,0.000055112,6413007.000000000000,309000.000000000000,341002.187500000000,420999.781200000027,54599.996090000001,6.199999809,61.50000000,0.077713854610
37,1988,1.3400000330,3.599999905,13767.083979999999,65.60705566,1.1549566980,21.1580009500,0.5165600181,21.00000000,25.69440079000,0.1756950021,8929.410156000000,1,0,0,1573,0.000242410,206,0.0000317460,141,102,0.000340000,14,0.000046666999,161,36,0.0005078900,0.000113565002,186,0.000434579,43,0.000100467,373.82998660,0.000057610,6489006.500000000000,300000.000000000000,316997.781200000027,428000.437500000000,57943.000000000000,5.500000000,62.30000305,0.041329272090
38,1982,2.1199998860,5.900000095,12553.699220000000,62.00417328,0.4295942783,0.5601000190,0.1827699989,21.00000000,0.00000000000,0.2289720029,7815.472656000000,1,0,0,148,0.000220238,34,0.0000505952,20,14,0.000424242,5,0.000151515007,27,6,0.0006951032,0.000154467387,23,0.000418182,7,0.000127273,78.75000000,0.000117187,672000.312500000000,33000.035159999999,38843.152340000001,54999.976560000003,5252.000000000000,9.699999809,57.79999924,-0.047459993510
38,1983,1.9800000190,5.599999905,12389.908200000000,61.80698395,0.4128440619,0.5928000212,0.1747200042,21.00000000,0.00000000000,0.2210589945,7875.195801000000,1,0,0,116,0.000170338,30,0.0000440529,23,11,0.000354839,1,0.000032258002,9,4,0.0002378152,0.000105695654,24,0.000444444,9,0.000166667,72.00000000,0.000105727,680998.937500000000,30999.974610000001,37844.507810000003,54000.050779999998,5363.000000000000,9.600000381,57.90000153,-0.066346898670
38,1984,1.8500000240,5.099999905,12690.110350000001,63.39468384,0.3956044018,0.6273999810,0.1670199931,21.00000000,0.00000000000,0.2096769959,7826.761230000000,1,0,0,100,0.000145560,15,0.0000218341,9,5,0.000166667,1,0.000033332999,12,2,0.0003254543,0.000054242380,17,0.000320755,5,0.000094340,58.00000000,0.000084425,687001.937500000000,29999.939450000002,36871.539060000003,52999.953119999998,5377.000000000000,7.500000000,59.50000381,0.035667695110
38,1985,1.8500000240,5.900000095,12661.016600000001,64.47638702,0.3813559413,0.6640999913,0.1596599966,21.00000000,0.00000000000,0.2015479952,7864.242188000000,1,0,0,90,0.000131387,29,0.0000423358,23,6,0.000206897,2,0.000068966001,12,6,0.0003340424,0.000167021193,15,0.000300000,11,0.000220000,36.13999939,0.000052754,684999.250000000000,28999.935549999998,35923.585939999997,49999.996090000001,5387.000000000000,7.199999809,60.10000229,-0.043419860300
38,1986,1.5900000330,6.300000191,12817.337890000001,64.27104187,0.3715170324,0.7028999925,0.1526300013,21.00000000,0.00000000000,0.1942449957,8150.198242000000,1,0,0,100,0.000147275,13,0.0000191458,8,7,0.000233333,2,0.000066667002,9,2,0.0002571428,0.000057142857,12,0.000266667,1,0.000022222,31.09000015,0.000045783,679001.875000000000,30000.042969999999,35000.000000000000,44999.945310000003,5534.000000000000,7.000000000,60.70000076,-0.025073109190
38,1987,1.6499999760,5.199999809,12971.000000000000,65.08264160,0.3600000143,0.7439000010,0.1458999962,21.00000000,0.00000000000,0.1854369938,8453.890625000000,1,0,0,101,0.000150298,29,0.0000431548,20,6,0.000206897,2,0.000068966001,10,4,0.0003030300,0.000121211997,13,0.000302326,7,0.000162791,40.38000107,0.000060096,671998.312500000000,28999.935549999998,33000.031250000000,42999.941409999999,5681.000000000000,6.199999809,61.50000000,-0.079752430320
38,1988,1.6499999760,4.800000191,12351.299800000001,65.56016541,0.3464870155,0.7874000072,0.1394799948,21.00000000,0.00000000000,0.1714340001,8643.175781000000,1,0,0,104,0.000155922,18,0.0000269865,16,6,0.000214286,0,0.000000000000,12,4,0.0004000000,0.000133333000,19,0.000452381,6,0.000142857,37.13000107,0.000055668,667000.187500000000,27999.962889999999,30000.000000000000,41999.996090000001,5765.000000000000,5.500000000,62.30000305,-0.051794122900
39,1982,1.2699999810,12.500000000,13039.379880000000,55.61218262,0.4295942783,1.5087000130,0.2000000030,21.00000000,11.60200024000,0.2257139981,6659.626953000000,0,0,0,1607,0.000149155,421,0.0000390756,271,130,0.000235507,19,0.000034420002,221,88,0.0003794499,0.000151093191,223,0.000284439,101,0.000128827,643.13000490,0.000059693,10774027.000000000000,552000.562500000000,582422.000000000000,783999.375000000000,71751.000000000000,9.699999809,57.79999924,-0.054407063870
39,1983,1.2400000100,12.199999810,13236.238280000000,55.74505234,0.4128440619,1.5662000180,0.2000000030,21.00000000,11.64089966000,0.1998009980,6818.203613000000,0,1,0,1582,0.000147327,383,0.0000356677,264,129,0.000243396,26,0.000049056998,201,74,0.0003535117,0.000130148590,231,0.000301567,95,0.000124021,744.28002930,0.000069313,10738019.000000000000,530000.500000000000,568580.875000000000,765998.937500000000,73214.000000000000,9.600000381,57.90000153,0.021718489010
39,1984,1.1599999670,9.399999619,13784.615229999999,57.32587051,0.3956044018,1.6258000140,0.2000000030,21.00000000,9.31099987000,0.1944780052,6973.470703000000,0,1,0,1646,0.000153259,408,0.0000379888,258,131,0.000254369,23,0.000044659999,217,88,0.0003909426,0.000158538940,226,0.000300932,91,0.000121172,877.44000240,0.000081698,10739989.000000000000,514999.875000000000,555068.687500000000,751000.187500000000,74895.000000000000,7.500000000,59.50000381,0.064763106410
39,1985,1.1799999480,8.899999619,13992.584960000000,57.96383667,0.3813559413,1.6878000500,0.2000000030,21.00000000,9.30749988600,0.1803590059,7031.748535000000,0,1,0,1646,0.000153202,357,0.0000332278,222,113,0.000222880,18,0.000035502999,207,75,0.0003820051,0.000138407646,218,0.000297814,85,0.000116120,897.91998290,0.000083574,10743985.000000000000,506999.281200000027,541877.625000000000,732000.500000000000,75549.000000000000,7.199999809,60.10000229,0.019325617700
39,1986,1.1699999570,8.100000381,14279.669920000000,59.31868744,0.3715170324,1.7520999910,0.2000000030,21.00000000,9.30410003700,0.1748519987,7196.973633000000,0,1,0,1673,0.000155657,407,0.0000378675,267,129,0.000245247,25,0.000047529000,205,82,0.0003875236,0.000155009446,285,0.000411850,104,0.000150289,843.84002690,0.000078511,10747990.000000000000,526000.312500000000,529000.000000000000,691999.500000000000,77353.000000000000,7.000000000,60.70000076,0.023344583810
39,1987,1.1399999860,7.000000000,14598.000000000000,59.85544205,0.3600000143,1.8187999730,0.2000000030,21.00000000,9.27299976300,0.1712179929,7340.248047000000,0,0,0,1772,0.000164318,383,0.0000355156,249,155,0.000299228,18,0.000034748999,204,85,0.0003938200,0.000164092999,229,0.000338257,76,0.000112260,684.69000240,0.000063492,10783968.000000000000,517999.656200000027,518003.156200000027,677000.062500000000,79157.000000000000,6.199999809,61.50000000,0.025582119820
39,1988,1.0599999430,6.000000000,14952.838870000000,60.74073792,0.3464870155,1.8881000280,0.2000000030,21.00000000,9.27299976300,0.1599940062,7553.217773000000,0,0,0,1763,0.000162414,379,0.0000349148,230,130,0.000261044,16,0.000032128999,215,61,0.0004352200,0.000123481994,204,0.000304024,91,0.000135618,567.84002690,0.000052311,10854976.000000000000,498000.312500000000,494003.031200000027,670999.687500000000,81990.000000000000,5.500000000,62.30000305,0.040401838720
40,1982,1.5599999430,5.699999809,13552.505859999999,59.61701965,0.8663484454,26.4223003400,0.5601099730,21.00000000,0.00000000000,0.2074549943,9288.460938000000,0,0,0,1054,0.000326215,234,0.0000724234,119,72,0.000467532,15,0.000097402997,130,42,0.0007603906,0.000245664647,164,0.000677686,52,0.000214876,321.10998540,0.000099385,3230998.000000000000,154000.156199999998,170964.765600000013,241999.984399999987,30010.998049999998,9.699999809,57.79999924,0.013872582470
40,1983,1.4600000380,9.000000000,12784.403319999999,58.44370651,0.8325688243,26.4333992000,0.5928199887,21.00000000,0.00000000000,0.2021590024,8929.328125000000,0,0,0,848,0.000256116,152,0.0000459076,90,43,0.000284768,11,0.000072848001,88,26,0.0005177541,0.000152972818,103,0.000420408,23,0.000093878,236.36999510,0.000071390,3310999.500000000000,151000.109399999987,169964.843800000002,245000.093800000002,29565.000000000000,9.600000381,57.90000153,-0.060855288060
40,1984,1.4099999670,7.000000000,12881.318359999999,59.63681412,0.9473900795,26.4445991500,0.6274399757,21.00000000,0.00000000000,0.1971890032,9359.798828000001,0,0,0,797,0.000240785,150,0.0000453172,83,47,0.000321918,15,0.000102739999,79,21,0.0004675365,0.000124281854,89,0.000372385,24,0.000100418,217.61999510,0.000065748,3310007.000000000000,145999.921899999987,168970.750000000000,238999.968800000002,30981.000000000000,7.500000000,59.50000381,0.008276074193
40,1985,1.2899999620,7.099999905,12904.661130000000,60.39068604,0.9613347650,26.4556999200,0.6640800238,21.00000000,0.00000000000,0.1874040067,9445.915039000000,0,0,0,744,0.000225386,124,0.0000375644,77,47,0.000328671,8,0.000055944001,82,24,0.0004881461,0.000142872028,84,0.000365217,27,0.000117391,204.17999270,0.000061855,3301003.500000000000,143000.140600000013,167982.484399999987,230000.234399999987,31180.998049999998,7.199999809,60.10000229,-0.021290715780
40,1986,1.1699999570,8.199999809,12656.346680000001,60.89293289,0.9365325570,26.4668998700,0.7028599977,21.00000000,0.00000000000,0.1805980057,9496.078125000000,0,0,0,699,0.000211434,127,0.0000384150,71,58,0.000381579,19,0.000125000006,59,19,0.0003532934,0.000113772454,97,0.000459716,22,0.000104265,177.35000610,0.000053646,3305996.250000000000,151999.968800000002,167000.000000000000,210999.843800000002,31393.998049999998,7.000000000,60.70000076,-0.045497637240
40,1987,1.0900000330,7.400000095,12607.000000000000,60.30820465,0.9075000286,26.4780006400,0.7439100146,21.00000000,0.00000000000,0.1717379987,9659.524414000000,0,0,0,597,0.000182457,97,0.0000296455,59,40,0.000268456,15,0.000100671001,55,18,0.0003437500,0.000112499998,65,0.000320197,19,0.000093596,147.88000490,0.000045196,3272003.750000000000,149000.203100000013,160000.000000000000,203000.031199999998,31606.000000000000,6.199999809,61.50000000,-0.078522123400
40,1988,1.0599999430,6.699999809,12822.906250000000,59.59765244,0.8734360337,26.4892005900,0.7873499990,21.00000000,0.00000000000,0.1615799963,9990.114258000000,0,0,0,634,0.000195558,102,0.0000314621,71,49,0.000340278,8,0.000055556000,73,23,0.0004932400,0.000155404996,76,0.000383838,17,0.000085859,166.33999630,0.000051308,3242005.000000000000,143999.906199999998,148000.968800000002,198000.203100000013,32388.000000000000,5.500000000,62.30000305,0.013908001590
41,1982,1.6799999480,11.500000000,12626.491210000000,58.46230316,0.2251909375,1.0236999990,2.7999999520,21.00000000,0.19290000200,0.1874340028,7262.638184000000,0,0,0,518,0.000194080,90,0.0000337205,59,30,0.000243902,8,0.000065041000,66,14,0.0005120368,0.000108613865,64,0.000349727,24,0.000131148,163.38000490,0.000061215,2669002.500000000000,123000.218800000002,128896.992199999993,182999.890600000013,19384.000000000000,9.699999809,57.79999924,-0.071293421090
